P 277.0845, -314.7926, 0.0010,  0, 0, 0,  3,  Sheerie_(Berserker_Tomes)
P 255.0891, -287.3335, 0.0010,  0, 0, 127,  3,  Baddi_(GM_Berserker)
P -1070.7762, -320.1115, 80.3447,  0, 0, 0,  3,  Rognok_(Spells)
P -1075.7047, -633.8543, 80.4466,  0, 0, 0,  3,  Merchants_(Spells)
P -1094.5116, -650.1208, 80.3447,  0, 0, 127,  3,  Marda_(GM_Shaman)
P -1000.0097, -625.3750, 80.3447,  0, 0, 0,  3,  Cralk_(Spells)
P -977.4824, -654.7963, 80.3447,  0, 0, 0,  3,  Squeea_(Weaponer)
P -985.7703, -631.5576, 80.3447,  0, 0, 127,  3,  Zulort_(GM_Shaman)
P -809.0454, -730.9382, 39.3760,  0, 0, 127,  3,  Fuga_(GM_Shaman)
P -874.6118, -752.9090, 39.3760,  0, 0, 127,  3,  Jargo_(GM_Shaman)
P -848.8958, -817.4113, 39.4630,  0, 0, 0,  3,  Hrak_(Merchant)
P -684.5209, -655.4478, 4.4770,  0, 0, 0,  3,  Uoola_(Merchant)
P -697.1566, -624.5526, 4.3760,  0, 0, 0,  3,  Gretamog_(Tailoring)
P -748.8385, -231.8943, 4.3760,  0, 0, 0,  3,  Merchants_(Pottery)
P -679.9309, -269.0512, 4.4995,  0, 0, 0,  3,  Sinsaal_(Merchant)
P -13.5447, -266.1474, 4.3760,  0, 0, 0,  3,  Iksob_(Merchant)
P 4.0903, -276.0735, 4.3760,  0, 0, 0,  3,  Crilt_(Spells)
P -12.4793, -386.7041, 4.3760,  0, 0, 0,  3,  Merchants_(Spells)
P 41.3443, -357.8569, 16.3760,  0, 0, 127,  3,  Bonlarg_(GM_Shadowknight)
P 43.1324, -311.4895, 16.3760,  0, 0, 127,  3,  Ruksa_(GM_Shadowknight)
P 36.6543, -335.5819, 16.3760,  0, 0, 127,  3,  Soonog_(GM_Shadowknight)
P 262.7525, 4.0697, -6.6240,  0, 0, 0,  3,  Ungral_(Banker)
P -70.7850, -27.4178, -26.6240,  0, 0, 127,  3,  Guntrik_(GM_Warrior)
P 1.9753, -80.9907, -26.6240,  0, 0, 0,  3,  Snarg_(Weaponer)
P 68.1158, -37.0800, -26.6240,  0, 0, 127,  3,  Lork_(GM_Warrior)
P 27.5677, 72.9526, -26.6240,  0, 0, 127,  3,  Kogna_(GM_Warrior)
P -38.7860, 63.8556, -26.6240,  0, 0, 127,  3,  Horgus_(GM_Warrior)
P 175.7254, -530.1299, 4.3760,  0, 0, 0,  3,  Merchants_(General)
P 237.9874, -187.7603, 4.3760,  0, 0, 0,  3,  Merchants_(Brewing,_Alcohol,_and_Rations)
P 369.7505, -294.8187, 4.6885,  0, 0, 0,  3,  Merchants_(Alchemy)
P 369.5013, -216.4207, 4.7895,  0, 0, 0,  3,  Rora_(Weaponer)
P 136.6653, -363.1108, 4.7895,  0, 0, 0,  3,  Duuga_(Armorer)
P 197.8028, -364.6426, 4.7895,  0, 0, 0,  3,  Juk_(Armorer)
P 195.3125, -246.3521, 4.6885,  0, 0, 0,  3,  Zarg_(Armorer)
P 141.2439, -251.9392, 4.6945,  0, 0, 0,  3,  Lopuka_(Armorer)
P 96.2357, 379.5126, 0.6260,  0, 0, 0,  3,  to_Feerrott
P 0.8438, 244.8715, 2.6020,  0, 0, 0,  3,  Angrog_(Merchant)
P -492.8629, 331.3019, 46.3447,  0, 0, 0,  3,  Praak_(Fletcher)
P -384.1527, -223.5452, 60.3447,  0, 0, 0,  3,  Brokk_(Merchant)
P -479.7156, -448.6337, 4.4773,  0, 0, 0,  3,  Cikoona_(Weaponer)
P -494.2339, -510.3219, 4.4770,  0, 0, 0,  3,  Grop_(Merchant)
P -652.4642, -496.5921, 4.3760,  0, 0, 0,  3,  Trurg_(Soulbinder)
P 205.8369, -286.1528, 4.3760,  0, 0, 0,  3,  Bubbgrib_(Smith)
P 210.1547, -319.5246, 4.3760,  0, 0, 0,  3,  Varrok_(Weaponer)
